ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	first_front	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	pareto_fronts	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
90.81	8.97	53.94	36.92	3	18	927	414	14	406	276	18	7	15	11	26	0	0	59.88968467712402	1900	1044.2788536548615	889	53.21052631578947	
91.1	8.93	51.26	35.24	3	19	970	414	14	406	276	18	7	15	11	26	0	0	54.55795240402222	2000	1098.8368060588837	937	53.15	
89.7	8.83	47.51	32.68	3	20	1011	414	14	406	276	18	7	15	11	28	0	0	56.00039553642273	2100	1154.8372015953064	985	53.095238095238095	
90.25	8.86	47.6	32.77	3	21	1049	414	14	406	276	18	7	15	11	27	0	0	59.57369947433472	2200	1214.410901069641	1038	52.81818181818182	
89.64	8.8	45.95	31.67	3	22	1086	414	14	406	276	18	7	15	11	28	0	0	61.841694355010986	2300	1276.252595424652	1085	52.82608695652174	
86.83	8.66	41.53	28.61	3	23	1118	414	13	406	276	18	7	15	11	27	0	0	65.43694353103638	2400	1341.6895389556885	1143	52.375	
87.03	8.63	42.2	29.04	3	24	1147	414	13	406	276	18	7	15	11	27	0	0	65.49797081947327	2500	1407.1875097751617	1204	51.84	
87.16	8.66	42.53	29.27	3	25	1184	414	13	406	276	18	7	15	11	29	0	0	61.32912063598633	2600	1468.516630411148	1264	51.38461538461539	
84.82	8.59	40.62	28.0	3	26	1219	414	13	406	276	18	7	15	11	28	0	0	61.02568697929382	2700	1529.542317390442	1318	51.18518518518518	
83.97	8.59	40.62	28.0	3	27	1255	414	13	406	276	18	7	15	11	28	0	0	59.44901633262634	2800	1588.9913337230682	1371	51.035714285714285	
83.27	8.58	41.49	28.61	3	28	1287	414	16	431	293	18	7	15	11	28	0	0	66.69750785827637	2900	1655.6888415813446	1429	50.724137931034484	
81.51	8.59	41.68	28.73	3	29	1326	414	16	431	293	15	7	15	11	26	0	0	60.096689224243164	3000	1715.7855308055878	1475	50.833333333333336	
81.59	8.59	41.64	28.71	3	30	1367	414	16	431	293	15	7	15	11	27	0	0	55.65547299385071	3100	1771.4410037994385	1524	50.83870967741935	
78.66	8.54	34.16	23.71	3	31	1402	256	16	431	293	18	7	15	11	27	0	0	61.32300400733948	3200	1832.764007806778	1576	50.75	
78.66	8.54	34.16	23.71	3	32	1436	256	16	431	293	18	7	15	11	27	0	0	61.87138557434082	3300	1894.6353933811188	1627	50.696969696969695	
78.49	8.55	34.49	23.96	3	33	1476	256	16	431	293	18	7	15	11	26	0	0	56.33400750160217	3400	1950.969400882721	1669	50.91176470588235	
78.07	8.53	34.29	23.81	3	34	1523	256	16	431	293	18	7	15	11	26	0	0	53.945494651794434	3500	2004.9148955345154	1708	51.2	
78.93	8.55	34.52	23.98	3	35	1555	256	16	431	293	18	7	15	11	26	0	0	94.94276356697083	3600	2099.857659101486	1765	50.97222222222222	
77.36	8.55	34.24	23.8	4	36	1603	178	16	431	293	18	7	15	11	25	0	0	63.727845668792725	3700	2163.585504770279	1809	51.108108108108105	
78.06	8.55	34.24	23.8	4	37	1646	178	16	431	293	18	7	15	11	24	0	0	76.70858860015869	3800	2240.2940933704376	1850	51.31578947368421	
78.53	8.54	33.96	23.62	4	38	1682	178	16	431	293	18	7	15	11	24	0	0	85.22506523132324	3900	2325.519158601761	1906	51.12820512820513	
78.21	8.54	33.78	23.51	4	39	1716	178	16	431	293	18	7	15	11	24	0	0	86.41419458389282	4000	2411.9333531856537	1958	51.050000000000004	
78.5	8.56	33.73	23.49	4	40	1753	178	16	431	293	18	7	15	11	23	0	0	88.88270092010498	4100	2500.8160541057587	2004	51.1219512195122	
80.18	8.56	34.13	23.74	4	41	1776	213	16	431	293	18	7	15	11	22	0	0	124.64330863952637	4200	2625.459362745285	2061	50.92857142857143	
79.11	8.59	34.65	24.1	5	42	1804	213	16	431	293	18	7	15	11	23	0	0	97.29236078262329	4300	2722.7517235279083	2114	50.83720930232558	
77.93	8.62	35.14	24.43	5	43	1844	178	16	431	293	19	7	15	11	22	0	0	75.89956545829773	4400	2798.651288986206	2162	50.86363636363636	
77.94	8.62	35.27	24.51	5	44	1887	178	16	431	293	19	7	15	11	22	0	0	70.2719361782074	4500	2868.9232251644135	2206	50.977777777777774	
78.08	8.62	35.27	24.51	5	45	1933	178	16	431	293	19	7	15	11	22	0	0	70.36236524581909	4600	2939.2855904102325	2244	51.21739130434783	
77.1	8.62	35.27	24.51	5	46	1977	178	16	431	293	19	7	15	11	22	0	0	71.76987767219543	4700	3011.055468082428	2289	51.297872340425535	
76.9	8.64	35.61	24.73	5	47	2012	178	16	431	293	19	7	15	11	21	0	0	82.65045428276062	4800	3093.7059223651886	2338	51.29166666666667	
76.81	8.65	35.76	24.83	5	48	2045	178	16	431	293	19	7	15	11	21	0	0	85.41982817649841	4900	3179.125750541687	2385	51.326530612244895	
76.26	8.65	35.63	24.75	5	49	2082	178	16	431	293	19	7	15	11	21	0	0	74.42144751548767	5000	3253.5471980571747	2435	51.300000000000004	
77.42	8.65	35.63	24.75	5	50	2117	178	16	431	293	19	7	15	11	21	0	0	77.55702209472656	5100	3331.1042201519012	2484	51.294117647058826	
77.19	8.62	35.09	24.38	5	51	2145	178	16	431	293	19	7	15	11	19	0	0	86.21508526802063	5200	3417.319305419922	2540	51.15384615384615	
77.42	8.62	35.05	24.36	5	52	2176	178	16	431	293	19	7	15	11	18	0	0	82.88702034950256	5300	3500.2063257694244	2595	51.0377358490566	
77.34	8.6	34.75	24.16	5	53	2208	178	16	431	293	19	7	15	11	17	0	0	81.34302163124084	5400	3581.5493474006653	2648	50.96296296296296	
77.34	8.6	34.75	24.16	5	54	2239	178	16	431	293	19	7	15	11	17	0	0	85.87957239151001	5500	3667.4289197921753	2704	50.836363636363636	
76.89	8.6	34.75	24.16	5	55	2274	178	16	431	293	19	7	15	11	18	0	0	77.86097860336304	5600	3745.2898983955383	2757	50.76785714285714	
76.73	8.59	34.64	24.08	5	56	2301	178	16	431	293	19	7	15	11	18	0	0	86.58753299713135	5700	3831.8774313926697	2820	50.526315789473685	
76.9	8.59	34.64	24.08	5	57	2341	178	16	431	293	19	7	15	11	18	0	0	71.30603051185608	5800	3903.1834619045258	2865	50.603448275862064	
76.9	8.59	34.64	24.08	5	58	2376	178	16	431	293	19	7	15	11	18	0	0	83.01401114463806	5900	3986.197473049164	2914	50.610169491525426	
77.28	8.61	34.34	23.87	5	59	2405	178	16	431	293	19	8	15	11	18	0	0	88.72703385353088	6000	4074.9245069026947	2966	50.56666666666666	
78.23	8.57	32.59	22.71	5	60	2431	178	16	431	293	19	8	15	11	17	0	0	87.14765524864197	6100	4162.072162151337	3016	50.55737704918033	
78.23	8.57	32.59	22.71	5	60	2431	178	16	431	293	19	8	15	11	17	0	0	87.14765524864197	6100	4162.072162151337	3016	50.55737704918033	
