ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	first_front	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	pareto_fronts	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
211.546	9.664	73.6905	48.623	92	48	38590	886	17	864	591	23	8	32	21	31	0	0	1488.3603084087372	98000	72639.36687350273	55384	43.48571428571428	
210.468	9.6715	73.995	48.807	94	49	39427	886	17	864	591	23	8	32	21	29	0	0	1457.8543360233307	100000	74097.22120952606	56514	43.486000000000004	
210.9845	9.651	74.3295	48.996	107	50	40213	886	17	864	591	23	8	32	21	29	0	0	1493.50656747818	102000	75590.72777700424	57681	43.45	
210.3635	9.6715	75.138	49.505	122	51	40986	886	17	864	591	23	8	32	21	28	0	0	1441.9211592674255	104000	77032.64893627167	58867	43.39711538461538	
210.8125	9.663	74.9265	49.3215	133	52	41769	500	17	452	300	23	8	32	21	27	0	0	1500.3596200942993	106000	78533.00855636597	60048	43.35094339622641	
211.286	9.6695	74.9785	49.3525	139	53	42590	500	17	452	300	23	8	32	21	26	0	0	1481.1458203792572	108000	80014.15437674522	61202	43.33148148148148	
211.1165	9.6535	74.4785	49.014	153	54	43396	500	17	452	300	23	8	32	21	25	0	0	1494.7768106460571	110000	81508.93118739128	62354	43.31454545454545	
211.859	9.6675	75.0795	49.4045	168	55	44187	500	17	452	300	23	8	32	21	25	0	0	1491.2905950546265	112000	83000.22178244591	63527	43.27946428571428	
213.237	9.6835	75.4315	49.6325	177	56	44967	500	17	452	300	23	8	32	21	25	0	0	1510.2042877674103	114000	84510.42607021332	64719	43.22894736842105	
212.5325	9.667	75.0335	49.3575	192	57	45745	500	17	452	300	23	8	32	21	24	0	0	1506.7871017456055	116000	86017.21317195892	65905	43.185344827586206	
211.821	9.6755	75.121	49.4115	168	58	46486	500	17	452	300	23	8	32	21	25	0	0	1535.555137872696	118000	87552.76830983162	67125	43.11440677966102	
211.377	9.694	75.5015	49.6595	165	59	47218	500	17	452	300	35	8	35	24	24	0	0	1225.9143714904785	120000	88778.6826813221	68359	43.034166666666664	
211.339	9.6915	75.458	49.6235	181	60	47944	500	17	452	300	35	8	35	24	23	0	0	1540.3845448493958	122000	90319.0672261715	69596	42.954098360655735	
211.339	9.6915	75.458	49.6235	181	60	47944	500	17	452	300	35	8	35	24	23	0	0	1540.3845448493958	122000	90319.0672261715	69596	42.954098360655735	
