ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	first_front	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	pareto_fronts	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
164.167	8.047	25.686	17.16	1000	38	8865	485	19	112	81	11	8	19	13	2	0	0	661.2878284454346	39000	30941.45401740074	23182	40.55897435897435	
165.896	8.04	25.602	17.106	1000	39	9035	485	19	112	81	11	8	19	13	2	0	0	660.2954909801483	40000	31601.74950838089	23731	40.6725	
168.787	8.052	25.65	17.152	1000	40	9200	485	19	112	81	11	8	15	11	2	0	0	669.2194073200226	41000	32270.968915700912	24306	40.71707317073171	
167.88	8.045	25.731	17.186	1000	41	9381	485	19	112	81	11	8	19	13	2	0	0	492.3434739112854	42000	32763.312389612198	24855	40.82142857142858	
166.484	8.055	25.787	17.228	1000	42	9560	485	19	112	81	11	8	19	13	2	0	0	632.404777765274	43000	33395.71716737747	25416	40.89302325581395	
166.682	8.058	25.873	17.284	1000	43	9724	485	19	112	81	15	8	19	13	2	0	0	651.8431777954102	44000	34047.56034517288	25987	40.93863636363636	
168.988	8.051	25.58	17.097	1000	44	9893	485	16	101	70	15	8	19	13	2	0	0	651.2777788639069	45000	34698.83812403679	26520	41.06666666666666	
171.137	8.05	25.673	17.155	1000	45	10062	485	16	101	70	15	8	19	13	2	0	0	656.1516127586365	46000	35354.989736795425	27071	41.15	
169.889	8.048	25.703	17.175	1000	46	10253	485	16	101	70	17	8	19	13	2	0	0	624.8369450569153	47000	35979.82668185234	27631	41.210638297872336	
168.209	8.044	25.68	17.156	1000	47	10415	485	16	101	70	17	8	19	13	2	0	0	642.9363367557526	48000	36622.76301860809	28219	41.210416666666674	
169.394	8.041	25.838	17.26	1000	48	10576	485	15	101	70	19	8	15	11	2	0	0	655.6343669891357	49000	37278.39738559723	28785	41.255102040816325	
171.104	8.051	25.976	17.345	1000	49	10744	485	18	101	70	19	8	19	13	2	0	0	650.9890840053558	50000	37929.386469602585	29347	41.306	
170.55	8.048	26.003	17.357	1000	50	10899	485	18	101	70	19	8	19	13	2	0	0	640.6624717712402	51000	38570.048941373825	29937	41.300000000000004	
174.733	8.039	26.1	17.411	1000	51	11072	490	18	93	65	20	8	19	13	2	0	0	638.4098265171051	52000	39208.45876789093	30502	41.34230769230769	
172.91	8.043	26.208	17.479	1000	52	11232	490	18	93	65	20	8	19	13	2	0	0	652.1838042736053	53000	39860.642572164536	31059	41.39811320754717	
172.601	8.044	26.282	17.525	1000	53	11409	490	18	93	65	20	8	19	13	2	0	0	671.3675584793091	54000	40532.010130643845	31626	41.43333333333333	
174.312	8.042	26.332	17.556	1000	54	11580	490	18	90	64	20	8	19	13	2	0	0	653.4800996780396	55000	41185.490230321884	32200	41.45454545454545	
176.18	8.046	26.266	17.518	1000	55	11743	490	18	90	64	20	8	19	13	2	0	0	676.5999622344971	56000	41862.09019255638	32799	41.43035714285715	
176.373	8.044	26.473	17.645	1000	56	11911	490	15	87	61	20	8	19	13	2	0	0	652.278048992157	57000	42514.36824154854	33353	41.48596491228071	
178.745	8.057	26.495	17.672	1000	57	12065	485	15	87	61	20	8	15	11	2	0	0	663.8586158752441	58000	43178.22685742378	33942	41.47931034482759	
178.95	8.06	26.694	17.792	1000	58	12223	485	15	87	61	20	8	19	13	2	0	0	670.7781312465668	59000	43849.00498867035	34537	41.46271186440678	
181.941	8.068	26.868	17.905	1000	59	12373	485	15	74	52	20	8	19	13	2	0	0	671.0090456008911	60000	44520.01403427124	35121	41.464999999999996	
184.647	8.067	26.876	17.91	1000	60	12537	485	15	101	69	20	8	19	13	2	0	0	670.46639585495	61000	45190.48043012619	35696	41.48196721311476	
184.647	8.067	26.876	17.91	1000	60	12537	485	15	101	69	20	8	19	13	2	0	0	670.46639585495	61000	45190.48043012619	35696	41.48196721311476	
