ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	first_front	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	pareto_fronts	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
179.118	8.24	37.899	24.981	13	26	8884	496	17	488	331	14	8	32	21	7	0	0	262.96999645233154	27000	7611.57549738884	16777	37.86296296296297	
180.048	8.294	38.962	25.694	13	27	9138	496	17	488	331	14	8	32	21	10	0	0	257.228750705719	28000	7868.804248094559	17478	37.57857142857143	
181.079	8.372	40.516	26.739	19	28	9450	496	17	488	331	14	8	32	21	11	0	0	251.60690999031067	29000	8120.411158084869	18133	37.47241379310344	
181.192	8.452	42.402	28.002	17	29	9759	496	17	488	331	14	8	32	21	14	0	0	242.2996745109558	30000	8362.710832595825	18787	37.37666666666667	
183.569	8.533	44.279	29.269	16	30	10076	496	17	488	331	14	8	32	21	16	0	0	240.98883175849915	31000	8603.699664354324	19428	37.32903225806452	
183.54	8.598	45.719	30.234	19	31	10381	496	17	488	331	21	8	32	21	18	0	0	243.50352668762207	32000	8847.203191041946	20089	37.221875000000004	
186.065	8.634	46.699	30.879	21	32	10692	496	16	488	331	21	8	32	21	18	0	0	240.33445501327515	33000	9087.537646055222	20735	37.16666666666667	
186.239	8.611	46.569	30.761	24	33	10971	496	16	488	331	21	8	32	21	16	0	0	258.39952325820923	34000	9345.93716931343	21403	37.050000000000004	
187.734	8.689	48.609	32.113	25	34	11233	496	16	488	331	21	8	32	21	17	0	0	260.13072419166565	35000	9606.067893505096	22097	36.86571428571429	
187.156	8.596	46.464	30.665	28	35	11520	496	16	488	331	17	8	32	21	12	0	0	248.39881801605225	36000	9854.466711521149	22760	36.77777777777778	
186.702	8.508	44.631	29.417	38	36	11855	471	16	343	233	17	8	32	21	10	0	0	244.94283032417297	37000	10099.409541845322	23378	36.81621621621621	
188.088	8.432	42.736	28.142	22	37	12166	467	17	553	373	17	8	32	21	8	0	0	243.35235810279846	38000	10342.76189994812	24033	36.75526315789474	
190.559	8.498	44.455	29.277	21	38	12518	467	17	553	373	17	8	32	21	10	0	0	236.83068895339966	39000	10579.59258890152	24645	36.80769230769231	
194.061	8.556	46.066	30.338	24	39	12899	467	17	553	373	17	8	32	21	12	0	0	223.40467262268066	40000	10802.9972615242	25233	36.917500000000004	
197.124	8.646	48.397	31.887	28	40	13285	467	17	553	373	17	8	32	21	13	0	0	224.70066618919373	41000	11027.697927713394	25813	37.041463414634144	
198.015	8.695	49.805	32.812	27	41	13652	462	17	553	373	17	8	32	21	14	0	0	230.48038148880005	42000	11258.178309202194	26424	37.08571428571429	
200.096	8.743	50.952	33.562	30	42	14059	462	17	553	373	17	8	32	21	14	0	0	230.23952770233154	43000	11488.417836904526	26989	37.234883720930235	
202.017	8.791	52.061	34.298	33	43	14475	462	17	553	373	17	8	32	21	14	0	0	233.65396976470947	44000	11722.071806669235	27553	37.37954545454546	
204.147	8.858	54.11	35.642	37	44	14880	462	17	553	373	17	8	32	21	13	0	0	221.77697038650513	45000	11943.84877705574	28125	37.5	
204.397	8.835	53.712	35.369	39	45	15274	462	17	553	373	17	8	32	21	13	0	0	231.31594824790955	46000	12175.16472530365	28713	37.5804347826087	
205.522	8.928	55.748	36.715	43	46	15708	462	17	553	373	17	8	32	21	15	0	0	213.40190887451172	47000	12388.566634178162	29261	37.74255319148936	
208.533	9.005	57.641	37.973	47	47	16122	465	17	553	373	17	8	32	21	15	0	0	227.04386615753174	48000	12615.610500335693	29828	37.85833333333334	
210.29	9.049	58.812	38.732	52	48	16544	465	17	553	373	37	8	32	21	15	0	0	219.05804872512817	49000	12834.668549060822	30391	37.977551020408164	
212.386	9.116	60.265	39.699	29	49	16974	465	17	553	373	37	8	32	21	15	0	0	215.9343888759613	50000	13050.602937936783	30945	38.11	
214.927	9.15	61.291	40.363	33	50	17393	465	17	553	373	37	8	32	21	15	0	0	218.18471932411194	51000	13268.787657260895	31511	38.21372549019608	
217.961	9.248	63.531	41.847	35	51	17799	477	17	553	373	37	8	32	21	16	0	0	232.08470821380615	52000	13500.872365474701	32091	38.28653846153847	
220.159	9.322	65.32	43.031	17	52	18218	477	17	553	373	37	8	32	21	18	0	0	226.57181859016418	53000	13727.444184064865	32659	38.37924528301887	
221.667	9.405	67.121	44.218	18	53	18630	477	17	553	373	37	8	32	21	19	0	0	217.54667949676514	54000	13944.99086356163	33229	38.464814814814815	
223.951	9.5	69.22	45.606	18	54	19040	477	17	553	373	37	8	32	21	20	0	0	221.66710376739502	55000	14166.657967329025	33801	38.54363636363637	
226.402	9.563	70.731	46.602	19	55	19468	477	17	553	373	37	8	32	21	20	0	0	225.4030454158783	56000	14392.061012744904	34355	38.651785714285715	
229.138	9.613	71.887	47.369	20	56	19865	477	17	553	373	37	8	32	21	20	0	0	227.5334436893463	57000	14619.59445643425	34945	38.69298245614034	
229.706	9.606	71.929	47.385	22	57	20309	477	17	553	373	37	8	43	29	18	0	0	215.15811133384705	58000	14834.752567768097	35475	38.83620689655173	
230.07	9.593	71.914	47.355	23	58	20723	477	17	553	373	37	8	43	29	17	0	0	232.12359499931335	59000	15066.87616276741	36046	38.90508474576271	
234.703	9.611	72.434	47.713	24	59	21153	490	17	553	373	37	8	43	29	18	0	0	219.07826375961304	60000	15285.954426527023	36599	39.001666666666665	
236.364	9.617	71.698	47.222	25	60	21594	490	17	340	224	37	8	43	29	17	0	0	212.49937105178833	61000	15498.453797578812	37141	39.11311475409837	
236.364	9.617	71.698	47.222	25	60	21594	490	17	340	224	37	8	43	29	17	0	0	212.49937105178833	61000	15498.453797578812	37141	39.11311475409837	
