ave_fitness	ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	best_fitness	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
0.5099005374413739	17.5	8.157894736842104	20.44736842105263	14.5	0.6889038974990915	52	442	42	10.0	35.0	25.0	5	7.0	15.0	11.0	0	0	88.64236164093018	2650	5306.747563123703	1660	37.35849056603774	
0.5033941495815547	19.5	8.348837209302326	21.209302325581394	15.186046511627907	0.6889038974990915	53	450	36	14.0	45.0	33.0	7	7.0	15.0	11.0	0	0	102.58444118499756	2700	5409.332004308701	1689	37.44444444444445	
0.5126079839246668	20.42	8.5	23.1	16.375	0.6889038974990915	54	461	43	16.0	52.0	38.0	3	7.0	15.0	11.0	0	0	93.90979599952698	2750	5503.2418003082275	1714	37.67272727272727	
0.5037474026607097	21.18	9.023809523809524	28.595238095238095	20.095238095238095	0.6889038974990915	55	470	50	16.0	70.0	49.0	8	7.0	15.0	11.0	0	0	101.62493824958801	2800	5604.866738557816	1743	37.74999999999999	
0.5128617588465227	22.6	8.78048780487805	29.048780487804876	20.29268292682927	0.6889038974990915	56	480	65	13.0	67.0	46.0	5	7.0	15.0	11.0	0	0	99.03104877471924	2850	5703.897787332535	1772	37.824561403508774	
0.514819425779544	23.64	9.0	31.121951219512194	21.682926829268293	0.6889038974990915	57	490	56	11.0	52.0	36.0	2	7.0	15.0	11.0	0	0	99.95255374908447	2900	5803.850341081619	1799	37.96551724137931	
0.511357444386869	26.68	8.764705882352942	31.852941176470587	22.294117647058822	0.6889038974990915	58	507	49	12.0	87.0	62.0	6	7.0	15.0	11.0	0	0	81.81976914405823	2950	5885.6701102256775	1823	38.20338983050847	
0.5150988223753717	32.86	9.38888888888889	44.138888888888886	30.666666666666668	0.6889038974990915	59	522	71	13.0	95.0	64.0	6	7.0	15.0	11.0	0	0	89.79504013061523	3000	5975.465150356293	1852	38.26666666666667	
0.5244671818766962	33.18	9.61111111111111	42.72222222222222	29.666666666666668	0.6889038974990915	60	537	76	15.0	115.0	78.0	4	7.0	15.0	11.0	0	0	90.69495892524719	3050	6066.16010928154	1877	38.459016393442624	
0.5181496512758971	35.62	9.194444444444445	46.02777777777778	31.694444444444443	0.6889038974990915	61	552	87	14.0	155.0	104.0	2	7.0	15.0	11.0	0	0	91.55634713172913	3100	6157.716456413269	1906	38.516129032258064	
0.5218932005926982	35.76	9.093023255813954	40.74418604651163	27.976744186046513	0.6889038974990915	62	560	88	12.0	115.0	78.0	9	7.0	15.0	11.0	0	0	104.21737313270569	3150	6261.933829545975	1936	38.53968253968254	
0.5279510249408045	33.7	8.473684210526315	28.973684210526315	19.94736842105263	0.6889038974990915	63	573	71	11.0	62.0	42.0	8	7.0	15.0	11.0	0	0	88.28804159164429	3200	6350.221871137619	1958	38.81250000000001	
