ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	first_front	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	pareto_fronts	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
118.963	8.54	39.43	26.422	1	23	7373	816	19	784	544	10	7	15	11	68	0	0	752.7701117992401	24000	23088.98192691803	15301	36.24583333333333	
118.91	8.541	39.285	26.328	1	24	7643	816	19	784	544	10	7	15	11	68	0	0	743.4158642292023	25000	23832.397791147232	15956	36.175999999999995	
118.409	8.537	39.454	26.427	1	25	7880	816	19	784	544	10	7	15	11	70	0	0	774.2294907569885	26000	24606.62728190422	16646	35.97692307692307	
118.454	8.534	39.478	26.441	1	26	8142	816	19	784	544	10	7	15	11	69	0	0	733.4467234611511	27000	25340.07400536537	17335	35.79629629629629	
117.253	8.513	38.931	26.071	1	27	8394	816	19	784	544	10	7	15	11	69	0	0	777.9506442546844	28000	26118.024649620056	18016	35.65714285714286	
117.603	8.494	38.433	25.731	1	28	8630	816	19	784	544	10	7	15	11	68	0	0	765.3178689479828	29000	26883.34251856804	18707	35.49310344827586	
116.603	8.447	37.252	24.913	2	29	8868	391	19	233	169	10	7	15	11	67	0	0	777.0901048183441	30000	27660.432623386383	19403	35.32333333333332	
117.078	8.45	37.351	24.972	2	30	9112	391	19	233	169	10	7	15	11	68	0	0	756.3123166561127	31000	28416.744940042496	20076	35.23870967741935	
116.825	8.474	37.86	25.318	2	31	9330	391	20	239	169	10	7	15	11	68	0	0	811.6337962150574	32000	29228.378736257553	20788	35.037499999999994	
115.856	8.466	37.679	25.193	3	32	9563	384	20	239	169	10	7	15	11	67	0	0	772.7080607414246	33000	30001.086796998978	21481	34.906060606060606	
115.23	8.452	37.388	24.995	3	33	9786	384	20	239	169	10	7	15	11	67	0	0	783.6524872779846	34000	30784.739284276962	22178	34.77058823529411	
115.48	8.451	37.39	24.988	3	34	10023	384	20	239	169	10	7	15	11	67	0	0	774.6587104797363	35000	31559.3979947567	22875	34.64285714285714	
115.001	8.442	37.232	24.879	3	35	10278	384	20	239	169	10	7	15	11	67	0	0	849.5436797142029	36000	32408.9416744709	23558	34.5611111111111	
115.49	8.437	37.295	24.915	3	36	10515	384	20	239	169	10	7	15	11	67	0	0	824.2479195594788	37000	33233.18959403038	24256	34.443243243243245	
116.684	8.443	37.195	24.853	1	37	10747	384	20	239	169	10	7	15	11	68	0	0	794.8133308887482	38000	34028.00292491913	24954	34.33157894736843	
116.625	8.435	37.052	24.756	1	38	10970	384	20	239	169	10	7	15	11	67	0	0	772.3435516357422	39000	34800.34647655487	25650	34.230769230769226	
116.875	8.423	36.856	24.616	1	39	11213	384	20	239	169	10	7	15	11	67	0	0	748.7223963737488	40000	35549.06887292862	26329	34.17750000000001	
117.087	8.42	36.723	24.528	1	40	11458	384	20	239	169	10	7	15	11	67	0	0	745.6329171657562	41000	36294.701790094376	27018	34.102439024390236	
116.88	8.41	36.738	24.53	1	41	11688	384	20	239	169	10	7	15	11	66	0	0	764.357750415802	42000	37059.05954051018	27702	34.042857142857144	
117.17	8.386	36.527	24.378	1	42	11894	384	20	239	169	10	7	15	11	66	0	0	781.3493292331696	43000	37840.40886974335	28418	33.91162790697675	
117.403	8.376	36.416	24.301	1	43	12122	384	20	239	169	10	7	15	11	66	0	0	761.2471153736115	44000	38601.65598511696	29122	33.81363636363636	
