ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	first_front	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	pareto_fronts	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
162.965	8.685	44.038	29.903	49	35	10179	5076	19	4973	3384	9	7	15	11	10	0	0	507.4592065811157	36000	23051.00533771515	21786	39.483333333333334	
162.553	8.678	44.063	29.908	50	36	10430	5076	19	4973	3384	9	7	15	11	10	0	0	500.0818374156952	37000	23551.087175130844	22366	39.55135135135135	
162.359	8.669	43.938	29.82	50	37	10710	5076	19	4973	3384	9	7	15	11	10	0	0	494.722620010376	38000	24045.80979514122	22961	39.57631578947368	
163.35	8.673	43.835	29.745	51	38	10963	5076	19	4973	3384	9	7	15	11	10	0	0	504.76559686660767	39000	24550.575392007828	23552	39.610256410256405	
162.244	8.673	43.82	29.723	51	39	11230	5076	19	4973	3384	9	7	15	11	10	0	0	502.61378264427185	40000	25053.1891746521	24121	39.6975	
161.531	8.667	43.702	29.635	52	40	11494	5076	19	4973	3384	9	7	15	11	9	0	0	488.1064054965973	41000	25541.295580148697	24701	39.75365853658537	
162.625	8.668	43.747	29.666	53	41	11743	5076	19	4973	3384	9	7	15	11	9	0	0	503.8959107398987	42000	26045.191490888596	25272	39.82857142857142	
162.754	8.658	44.024	29.839	54	42	11990	5076	19	4973	3384	9	7	15	11	9	0	0	519.2063467502594	43000	26564.397837638855	25852	39.87906976744186	
162.228	8.661	44.058	29.862	56	43	12273	5076	19	4973	3384	9	7	15	11	9	0	0	505.24329662323	44000	27069.641134262085	26423	39.94772727272727	
162.434	8.655	44.008	29.825	57	44	12534	5076	19	4973	3384	9	7	15	11	9	0	0	513.0598611831665	45000	27582.70099544525	26998	40.004444444444445	
162.529	8.642	43.91	29.756	57	45	12782	5076	19	4973	3384	10	7	15	11	9	0	0	527.7713129520416	46000	28110.472308397293	27576	40.052173913043475	
163.204	8.635	43.753	29.646	57	46	13011	5076	19	4973	3384	10	7	15	11	9	0	0	517.709657907486	47000	28628.18196630478	28173	40.05744680851063	
163.395	8.622	42.408	28.708	57	47	13252	5076	19	4973	3384	10	7	15	11	9	0	0	509.4567105770111	48000	29137.63867688179	28763	40.07708333333333	
163.958	8.622	42.69	28.899	57	48	13530	5076	19	4973	3384	10	7	15	11	9	0	0	443.89225912094116	49000	29581.53093600273	29315	40.1734693877551	
165.965	8.611	42.422	28.714	58	49	13772	5076	19	4973	3384	10	7	15	11	9	0	0	492.05942940711975	50000	30073.59036540985	29882	40.236000000000004	
165.548	8.609	42.544	28.794	58	50	14047	5076	19	4973	3384	10	7	15	11	9	0	0	460.39994382858276	51000	30533.990309238434	30437	40.31960784313725	
165.06	8.589	42.221	28.57	58	51	14317	5076	19	4973	3384	10	7	15	11	9	0	0	477.7170469760895	52000	31011.707356214523	30989	40.40576923076923	
163.485	8.577	42.006	28.41	57	52	14542	5076	19	4973	3384	10	7	15	11	10	0	0	502.60327887535095	53000	31514.310635089874	31587	40.401886792452835	
162.746	8.564	41.322	27.956	58	53	14787	5076	19	4973	3384	10	7	15	11	9	0	0	487.0689146518707	54000	32001.379549741745	32150	40.46296296296297	
164.092	8.568	41.376	28.0	58	54	15041	5076	19	4973	3384	10	7	15	11	9	0	0	461.89799332618713	55000	32463.277543067932	32711	40.525454545454544	
164.951	8.571	41.415	28.025	59	55	15277	5076	19	4973	3384	10	7	15	11	9	0	0	489.7836253643036	56000	32953.061168432236	33280	40.57142857142857	
164.117	8.576	41.396	28.016	61	56	15506	5076	19	4973	3384	10	7	15	11	9	0	0	489.1756753921509	57000	33442.23684382439	33852	40.61052631578947	
163.251	8.573	41.263	27.921	61	57	15734	5076	19	4973	3384	10	7	15	11	9	0	0	489.8347246646881	58000	33932.071568489075	34443	40.61551724137931	
163.174	8.571	41.154	27.849	59	58	15970	5076	19	4973	3384	10	7	15	11	10	0	0	486.5120313167572	59000	34418.58359980583	35022	40.64067796610169	
163.556	8.582	41.428	28.03	60	59	16209	5076	19	4973	3384	10	7	15	11	9	0	0	486.39719581604004	60000	34904.98079562187	35595	40.675	
162.787	8.589	41.761	28.246	59	60	16472	5076	19	4973	3384	10	7	15	11	9	0	0	475.5746190547943	61000	35380.555414676666	36150	40.73770491803279	
162.787	8.589	41.761	28.246	59	60	16472	5076	19	4973	3384	10	7	15	11	9	0	0	475.5746190547943	61000	35380.555414676666	36150	40.73770491803279	
