ave_genome_length	ave_tree_depth	ave_tree_nodes	ave_used_codons	first_front	gen	invalids	max_genome_length	max_tree_depth	max_tree_nodes	max_used_codons	min_genome_length	min_tree_depth	min_tree_nodes	min_used_codons	pareto_fronts	runtime_error	time_adjust	time_taken	total_inds	total_time	unique_inds	unused_search	
561.26	11.82	486.52	333.88	23	33	910	10995	17	10726	7330	19	8	19	13	4	0	0	231.56444239616394	1700	7488.026866436005	778	54.23529411764706	
561.18	12.04	493.9	338.76	24	34	932	10995	17	10726	7330	19	8	19	13	4	0	0	288.2869997024536	1750	7776.313866138458	806	53.94285714285714	
563.4	12.0	493.34	338.36	27	35	955	10995	17	10726	7330	19	8	19	13	4	0	0	283.54656314849854	1800	8059.860429286957	831	53.833333333333336	
562.24	12.08	500.84	343.3	28	36	981	10995	17	10726	7330	19	8	19	13	3	0	0	230.64746975898743	1850	8290.507899045944	854	53.83783783783784	
562.24	12.08	500.84	343.3	28	37	1006	10995	17	10726	7330	19	8	19	13	3	0	0	209.47078585624695	1900	8499.978684902191	879	53.73684210526316	
523.82	12.18	459.44	315.14	29	38	1030	10995	17	10726	7330	50	9	30	22	4	0	0	229.93145203590393	1950	8729.910136938095	905	53.58974358974359	
520.96	12.08	453.62	311.12	29	39	1058	10995	17	10726	7330	50	9	30	22	4	0	0	206.00993251800537	2000	8935.9200694561	927	53.65	
454.42	12.04	387.86	266.12	30	40	1083	10995	17	10726	7330	50	9	30	22	3	0	0	237.46262764930725	2050	9173.382697105408	951	53.609756097560975	
454.42	12.04	387.86	266.12	30	41	1108	10995	17	10726	7330	50	9	30	22	3	0	0	245.38105511665344	2100	9418.763752222061	976	53.523809523809526	
393.54	11.9	329.06	225.62	32	42	1134	10995	17	10726	7330	50	9	30	22	3	0	0	218.34810733795166	2150	9637.111859560013	1000	53.48837209302326	
397.66	11.7	327.32	224.34	32	43	1156	10995	17	10726	7330	50	9	30	22	3	0	0	260.2000501155853	2200	9897.311909675598	1028	53.27272727272727	
405.6	11.44	318.9	218.54	35	44	1178	10995	17	10726	7330	50	9	30	22	3	0	0	255.40541458129883	2250	10152.717324256897	1056	53.06666666666667	
398.88	11.6	318.84	218.52	35	45	1207	10995	18	10726	7330	50	9	30	22	3	0	0	180.56567573547363	2300	10333.28299999237	1077	53.17391304347826	
399.72	11.52	318.36	218.16	36	46	1229	10995	17	10726	7330	50	9	30	22	3	0	0	262.7475833892822	2350	10596.030583381653	1105	52.97872340425532	
398.38	11.48	318.28	218.06	37	47	1254	10995	17	10726	7330	50	9	30	22	3	0	0	234.04364204406738	2400	10830.07422542572	1130	52.916666666666664	
400.44	11.5	318.64	218.36	39	48	1272	10995	17	10726	7330	50	9	30	22	3	0	0	299.30872774124146	2450	11129.382953166962	1160	52.6530612244898	
395.72	11.36	316.98	217.18	40	49	1296	10995	17	10726	7330	50	9	30	22	3	0	0	256.6349833011627	2500	11386.017936468124	1186	52.56	
399.9	11.42	315.28	216.1	42	50	1323	10995	17	10726	7330	47	9	30	22	3	0	0	223.0812029838562	2550	11609.09913945198	1209	52.588235294117645	
402.24	11.64	317.26	217.56	42	51	1348	10995	18	10726	7330	47	9	30	22	3	0	0	227.3015775680542	2600	11836.400717020035	1234	52.53846153846154	
398.32	11.64	319.8	219.28	43	52	1368	10995	17	10726	7330	47	9	30	22	3	0	0	277.4697687625885	2650	12113.870485782623	1264	52.30188679245283	
398.56	11.66	319.4	219.04	44	53	1392	10995	17	10726	7330	47	9	30	22	3	0	0	237.1930615901947	2700	12351.063547372818	1290	52.22222222222222	
398.46	11.6	316.06	216.74	45	54	1415	10995	17	10726	7330	47	9	30	22	3	0	0	270.8092260360718	2750	12621.87277340889	1317	52.10909090909091	
404.52	11.6	317.22	217.54	46	55	1434	10995	17	10726	7330	50	9	30	22	3	0	0	330.32525658607483	2800	12952.198029994965	1348	51.857142857142854	
404.78	11.38	307.78	211.22	48	56	1453	10995	17	10726	7330	50	9	30	22	3	0	0	313.64981055259705	2850	13265.847840547562	1378	51.64912280701755	
408.86	11.34	304.54	209.1	48	57	1477	10995	17	10726	7330	50	9	30	22	3	0	0	280.47831678390503	2900	13546.326157331467	1404	51.58620689655172	
404.08	11.3	301.2	206.9	50	58	1499	10995	17	10726	7330	50	9	30	22	2	0	0	252.50388932228088	2950	13798.830046653748	1432	51.45762711864407	
405.2	11.36	311.36	213.96	50	59	1527	10995	19	10726	7330	50	9	30	22	2	0	0	221.88043451309204	3000	14020.71048116684	1453	51.56666666666666	
409.22	11.36	311.36	213.96	50	60	1551	10995	19	10726	7330	50	9	30	22	2	0	0	238.7249894142151	3050	14259.435470581055	1479	51.50819672131148	
409.22	11.36	311.36	213.96	50	60	1551	10995	19	10726	7330	50	9	30	22	2	0	0	238.7249894142151	3050	14259.435470581055	1479	51.50819672131148	
